"","X","Protein.Id","Description","p_values","q_values","foldChange","LFC"
"6311",6311,"P62743","AP2S1_MOUSE AP-2 complex subunit sigma",0.0142750170637373,0.061625007735596,-1.11685451504878,-0.159441268106323
"3498",3498,"Q9DB77","QCR2_MOUSE Cytochrome b-c1 complex subunit 2, mitochondrial",0.0210861981648537,0.0791301722472811,-1.08577269119891,-0.118722103506112
"3305",3305,"Q9CQM9","GLRX3_MOUSE Glutaredoxin-3",0.0131212733348625,0.0588480121895066,-1.0749092465055,-0.104214859681312
"3999",3999,"Q9CRB3","HIUH_MOUSE 5-hydroxyisourate hydrolase",0.0235705473268754,0.0846904872126757,-1.2189724349815,-0.285665502196733
"4002",4002,"Q8R2S8","CD177_MOUSE CD177 antigen",0.00245522586788417,0.0217152339579077,-1.46220803481781,-0.548148584510942
"4131",4131,"P11930","NUD19_MOUSE Nucleoside diphosphate-linked moiety X motif 19, mitochondrial",0.0151500852139804,0.0641839790250671,-1.15480505473194,-0.207649327564212
"472",472,"Q02819","NUCB1_MOUSE Nucleobindin-1",0.0247553293188345,0.0879055837200262,-1.2404324419497,-0.310843163430069
"5546",5546,"Q99J93","IFM2_MOUSE Interferon-induced transmembrane protein 2",0.00927718289989256,0.0471638149289569,-1.2887833713837,-0.366009784804976
"7593",7593,"Q80UX8","ABHDD_MOUSE Alpha/beta hydrolase domain-containing protein 13",0.00161825494273013,0.0173496199478074,-1.11737853715777,-0.160118014080582
"3307",3307,"Q9Z2Y8","PROSC_MOUSE Proline synthase co-transcribed bacterial homolog protein",0.00374781055108595,0.0274595670072952,-1.12286111762713,-0.167179497372279
"5608",5608,"Q61171","PRDX2_MOUSE Peroxiredoxin-2",0.00015901895684896,0.00736673046750847,-1.17449913051207,-0.232045645315726
"8167",8167,"Q9D385","AR2BP_MOUSE ADP-ribosylation factor-like protein 2-binding protein",0.0163098105011099,0.0672184284751181,-1.09351447558805,-0.128972318438926
"2041",2041,"Q504M2","Q504M2_MOUSE MCG53395",3.82508123839336e-05,0.00447261284803567,-1.19816386657002,-0.260825231433008
"6225",6225,"Q5HZI1","MTUS1_MOUSE Microtubule-associated tumor suppressor 1 homolog",0.00888499856698943,0.0460568165109617,-1.08937762517501,-0.123504140952138
"7012",7012,"Q8BW70","UBP38_MOUSE Ubiquitin carboxyl-terminal hydrolase 38",0.00463077693420528,0.0310934447961199,-1.14569218441064,-0.196219484168606
"3929",3929,"P14211","CALR_MOUSE Calreticulin",0.00830845261795139,0.0441464414659555,-1.16178904859582,-0.216348135719132
"2111",2111,"Q9R1I1","CHST4_MOUSE Carbohydrate sulfotransferase 4",0.0270420488813734,0.0929605922276529,-1.2534281049972,-0.325879247437397
"6719",6719,"P70343","CASP4_MOUSE Caspase-4",0.00129693812313883,0.0156339300999872,-1.48691385457067,-0.572321066231086
"524",524,"O08795","GLU2B_MOUSE Glucosidase 2 subunit beta",0.00374637290004761,0.0274595670072952,-1.03992426143818,-0.0564784594947558
"6407",6407,"Q5I043","UBP28_MOUSE Ubiquitin carboxyl-terminal hydrolase 28",0.0145948517772433,0.0624458242533906,-1.30338366087232,-0.382261814654779
"5416",5416,"Q8VEN2","PLET1_MOUSE Placenta-expressed transcript 1 protein",0.012063586050113,0.0558486718439903,-1.48199226358581,-0.567537916391705
"3333",3333,"Q9R1P0","PSA4_MOUSE Proteasome subunit alpha type-4",0.0252944017225671,0.089123839044,-1.1148282979193,-0.156821528248384
"6524",6524,"Q8R2R3","AAGAB_MOUSE Alpha- and gamma-adaptin-binding protein p34",0.0261325312298929,0.0908643874752223,-1.15203414761989,-0.204183480557776
"2312",2312,"Q9DCL2","FA96A_MOUSE MIP18 family protein FAM96A",0.0072534516432681,0.0406919134339612,-1.17715829182595,-0.235308331827032
"6768",6768,"Q8BFQ4","WDR82_MOUSE WD repeat-containing protein 82",0.00114976788487696,0.0145904653297952,-1.22645711214068,-0.294496785315184
"1121",1121,"Q921H8","THIKA_MOUSE 3-ketoacyl-CoA thiolase A, peroxisomal",0.0155069944520881,0.0648675685675689,-1.04055108206519,-0.0573477906697662
"5986",5986,"Q91Y74","SIA4C_MOUSE CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4",0.0227081487226439,0.0828280736608022,-1.35284539889107,-0.435996979745232
"4994",4994,"P22907","HEM3_MOUSE Porphobilinogen deaminase",0.0141482706863535,0.0614342682057313,-1.06479671413994,-0.0905780243514244
"6168",6168,"Q9R1Z7","PTPS_MOUSE 6-pyruvoyl tetrahydrobiopterin synthase",0.00139726245507969,0.0161762279983413,-1.16052036454367,-0.214771838984325
"1552",1552,"Q9CYR6","AGM1_MOUSE Phosphoacetylglucosamine mutase",0.00802979884690886,0.0432963791580692,-1.08486396075536,-0.117514143638836
"2904",2904,"Q99M51","NCK1_MOUSE Cytoplasmic protein NCK1",0.0191969279596187,0.0742565478967291,-1.06165440743066,-0.0863142126322184
"6411",6411,"P03921","NU5M_MOUSE NADH-ubiquinone oxidoreductase chain 5",0.0260817017375689,0.090839047326648,-1.07679228801735,-0.10673998252097
"133",133,"Q3UNA4","NXT2_MOUSE NTF2-related export protein 2",0.00297896348337792,0.0242615085686052,-1.06590891022607,-0.0920841544384182
"4516",4516,"Q00612","G6PD1_MOUSE Glucose-6-phosphate 1-dehydrogenase X",1.1376088738311e-05,0.00251657530602907,-1.10400470685816,-0.142746322973368
